pl_name,hostname,discoverymethod,disc_year,disc_facility,sy_snum,sy_pnum,pl_bmasse,pl_rade,pl_orbper,pl_orbsmax,pl_orbeccen,pl_eqt,st_mass,st_rad,st_teff,st_lum,sy_dist,ra,dec
Kepler-1906 b,Kepler-1906,Transit,2021,Kepler,1,1,8.13,2.77615754,7.362689972,0.0738,0,901,0.987,0.894,5868,0.24215,1360.63,293.8266166,38.8565906
Kepler-1907 b,Kepler-1907,Transit,2021,Kepler,1,2,0.589,0.86973029,5.652450085,0.05444,0,856,0.752,0.8,5159,-0.62479,292.111,280.7085829,47.3279236
Kepler-1916 b,Kepler-1916,Transit,2021,Kepler,1,1,7.35,2.61757235,31.25429916,0.2053,0,635,1.18,1.092,6246,0.21407,2055.82,293.0705754,48.387679
gam Psc b,gam Psc,Radial Velocity,2021,Okayama Astrophysical Observatory,1,1,425.8900654,13.6,555.1,1.32,0.204,,0.99,11.2,4742,1.76649,41.3107,349.2946794,3.2823664
HIP 34222 b,HIP 34222,Radial Velocity,2021,Cerro Tololo Inter-American Observatory,1,1,263.7975778,13.9,159.986,0.492,0.305,,0.62,0.6186,4050,-1.03267,22.8386,106.4257786,27.4704132
Kepler-1910 b,Kepler-1910,Transit,2021,Kepler,1,1,1.78,1.184,5.688769817,0.0536,0,645,0.636,0.639,4234,-0.927,,296.6171677,41.2811677
Kepler-1717 b,Kepler-1717,Transit,2021,Kepler,1,1,9.21,2.98929758,30.65279961,0.2014,0,780,1.158,1.64,6200,0.59298,1008.79,295.2126472,49.56216
Kepler-1919 b,Kepler-1919,Transit,2021,Kepler,1,1,7.38,2.62390658,37.88660049,0.2107,0,479,0.868,0.818,5513,-0.27362,1177.53,283.1319153,43.956005
Kepler-1918 b,Kepler-1918,Transit,2021,Kepler,1,1,5.89,2.29763023,47.0564003,0.2524,0,497,0.967,0.924,5889,-0.3081,1030.11,292.530546,42.2145765
Kepler-1920 b,Kepler-1920,Transit,2021,Kepler,1,1,9.03,2.95415848,30.2541008,0.2043,0,660,1.239,1.161,6277,0.10034,885.913,291.0620355,38.8632881
HIP 86221 b,HIP 86221,Radial Velocity,2021,Cerro Tololo Inter-American Observatory,1,1,225.658169,14,2.224,0.031,0.086,,0.79,,,,29.4898,264.294875,27.896391
K2-387 b,K2-387,Transit,2022,K2,1,1,42.2,7.322,28.735327,,,,0.57,0.585,3572,-1.23884,266.318,19.4418282,11.3684915
KMT-2021-BLG-0912L b,KMT-2021-BLG-0912L,Microlensing,2022,KMTNet,1,1,2.81,1.49,,3.14,,,0.8,,,,5560,269.8211667,-31.9976389
Kepler-589 c,Kepler-589,Transit,2021,Kepler,1,2,1.45,1.11727238,3.52466011,0.0426,0,1098,0.832,0.916,5372,-0.34669,612.803,280.6414331,47.7520581
Kepler-1922 b,Kepler-1922,Transit,2021,Kepler,1,1,5.86,2.29064904,13.22259998,0.1077,0,740,0.953,0.863,5931,0.15221,1344.29,292.3303706,37.9970696
K2-373 b,K2-373,Transit,2022,K2,1,1,4.9,2.061,11.02066,,,,1.158,1.486,6138,0.43238,229.567,123.1361518,13.6884986
Kepler-1936 b,Kepler-1936,Transit,2021,Kepler,1,1,10.2,3.16615594,126.5569992,0.52662,0,524,1.419,1.854,6501,0.45627,871.096,290.7300141,44.836128
Kepler-1937 b,Kepler-1937,Transit,2021,Kepler,1,1,9.39,3.0229133,9.688599586,0.0915,0,1014,1.19,1.196,6457,0.20922,905.069,290.6583922,40.7785383
Kepler-1927 b,Kepler-1927,Transit,2021,Kepler,1,1,11.5,3.40627075,73.75039673,0.38733,0,677,1.408,2.481,6056,0.77402,1091,296.3546093,41.3355698
K2-382 b,K2-382,Transit,2022,K2,1,1,4.95,2.072,21.700156,,,,0.922,0.811,5452,-0.27952,278.412,287.4125267,-19.6269336
Kepler-1938 b,Kepler-1938,Transit,2021,Kepler,1,1,4,1.82828927,13.06260014,0.0938,0,527,0.646,0.655,4522,-0.64954,421.152,299.351892,41.1957285
Kepler-1939 b,Kepler-1939,Transit,2021,Kepler,1,1,1.68,1.16480773,2.790659904,0.0334,0,816,0.648,0.603,4353,-0.80789,189.833,285.6899312,40.9946659
Kepler-1940 b,Kepler-1940,Transit,2021,Kepler,1,1,3.01,1.54732469,4.950610161,0.0525,0,885,0.802,0.717,5431,-0.37735,798.595,291.2042027,45.2383344
Kepler-1722 b,Kepler-1722,Transit,2021,Kepler,1,1,8.58,2.86719266,9.178569794,0.0819,0,753,0.876,0.788,5506,-0.16963,772.283,296.6627402,41.2611985
K2-381 b,K2-381,Transit,2022,K2,1,3,1.26,1.075,7.9389334,,,,0.754,0.675,4473,-0.73923,145.701,288.0267612,-21.0075789
Kepler-1942 b,Kepler-1942,Transit,2021,Kepler,1,1,5.13,2.1170287,4.626049995,0.0516,0,1012,0.852,0.797,5834,-0.07518,842.492,294.9805416,44.4252384
Kepler-1944 b,Kepler-1944,Transit,2021,Kepler,1,1,8.05,2.75971163,9.842579842,0.0918,0,801,1.064,0.972,5585,-0.08284,1076.48,296.5105045,39.1732645
Kepler-1930 b,Kepler-1930,Transit,2021,Kepler,1,1,2.95,1.52955541,13.02680016,0.10233,0,643,0.844,0.844,5083,-0.50545,275.694,297.577145,40.0276768
Kepler-1266 c,Kepler-1266,Transit,2021,Kepler,1,2,3.46,1.68023962,4.86631012,0.0506,0,881,0.791,0.831,4996,-0.52996,849.312,285.8693277,42.7279996
Kepler-1945 b,Kepler-1945,Transit,2021,Kepler,1,1,2.21,1.289,6.080039978,0.0597,0,808,0.767,0.804,4991,-0.441,,281.8980828,42.2858185
Kepler-529 d,Kepler-529,Transit,2021,Kepler,1,3,8.22,2.79502603,35.86619949,0.2134,0,633,1.005,1.189,6078,0.241,799.008,285.8884067,47.880364
YZ Cet b,YZ Cet,Radial Velocity,2017,La Silla Observatory,1,3,0.7,0.913,2.02087,0.01634,0.06,471.2,0.142,0.157,3151,-2.65857,3.71207,18.1330792,-16.9962434
YZ Cet c,YZ Cet,Radial Velocity,2017,La Silla Observatory,1,3,1.14,1.05,3.05989,0.02156,0,410.3,0.142,0.157,3151,-2.65857,3.71207,18.1330792,-16.9962434
Kepler-913 c,Kepler-913,Transit,2021,Kepler,1,2,14.2,3.8580709,5.939119816,0.0699,0,1357,1.294,1.797,6068,-0.28163,991.618,297.5830564,41.9523531
Kepler-1719 b,Kepler-1719,Transit,2021,Kepler,1,1,14.8,3.95000623,6.149559975,0.06868,0,1287,1.08,1.775,5687,0.52557,905.406,284.7068546,38.9367566
Kepler-1926 b,Kepler-1926,Transit,2021,Kepler,1,1,5.97,2.31495961,42.87770081,0.2197,0,451,0.768,0.832,5256,-0.64728,667.405,291.1987905,44.1662033
Kepler-1718 b,Kepler-1718,Transit,2021,Kepler,1,1,7.12,2.5685207,135.1880035,0.48418,0,345,0.846,0.906,5731,-0.0399,375.522,292.2349191,42.9094618
Kepler-1972 c,Kepler-1972,Transit,2022,Kepler,1,2,2.11,0.868,11.3295,0.10493,0.043,1215,1.12,1.384,5818,0.29447,287.339,288.3953074,39.8725067
Kepler-501 c,Kepler-501,Transit,2021,Kepler,1,2,3.47,1.68119739,3.622760057,0.0467,0,1304,1.032,1.216,5794,0.21635,1125.24,297.2014919,41.7301534
Kepler-1312 c,Kepler-1312,Transit,2021,Kepler,1,2,1.07,1.02732734,1.116119981,0.02103,0,1659,0.983,0.905,5721,-0.09874,299.104,292.9712801,41.0357494
Kepler-1950 b,Kepler-1950,Transit,2021,Kepler,1,1,2.95,1.52696349,10.77690029,0.0871,0,752,0.759,0.852,5455,-0.22345,697.253,287.0874563,42.6686537
Kepler-1951 b,Kepler-1951,Transit,2021,Kepler,1,1,6,2.32107188,20.65780067,0.1435,0,728,0.923,1.306,5468,0.50112,1277.32,290.4999139,40.2877161
Kepler-607 c,Kepler-607,Transit,2021,Kepler,1,2,8.05,2.76001201,39.67679977,0.21507,0,473,0.808,0.888,5244,-0.38192,519.122,291.0571451,44.632306
Kepler-1721 b,Kepler-1721,Transit,2021,Kepler,1,1,9.9,3.11856756,4.592380047,0.0519,0,924,0.89,0.796,5351,-0.40675,641.374,283.5441984,45.2256548
Kepler-1869 b,Kepler-1869,Transit,2021,Kepler,1,2,1.46,1.11955354,8.167360306,0.07976,0,865,0.987,0.902,5808,-0.05012,113.025,292.6149958,42.7643438
Kepler-1315 c,Kepler-1315,Transit,2021,Kepler,1,2,4.06,1.84398883,6.566060066,0.0635,0,777,0.809,0.856,4818,-0.62783,480.869,295.8215678,46.0530562
Kepler-1728 b,Kepler-1728,Transit,2021,Kepler,1,1,9.04,2.95501875,4.782999992,0.0535,0,886,0.891,0.807,5170,-0.41612,651.783,287.0940046,39.0607801
Kepler-1705 c,Kepler-1705,Transit,2021,Kepler,1,2,5.42,2.05,11.28,,0.028,,1.139,1.259,6312,0.35411,1633.49,301.5785316,44.3121639
Kepler-1322 c,Kepler-1322,Transit,2021,Kepler,1,2,5.29,2.15492527,6.459980011,0.0652,0,883,0.897,0.804,5704,-0.10053,1350.32,293.2045009,45.4353919
Kepler-1693 c,Kepler-1693,Transit,2021,Kepler,1,2,0.894,0.97698289,5.363709927,0.0588,0,1059,0.941,1.098,5553,-0.21808,760.065,290.2015581,48.1857799
Kepler-1956 b,Kepler-1956,Transit,2021,Kepler,1,1,1.32,1.08940238,5.943719864,0.0563,0,674,0.671,0.682,4391,-1.04512,360.468,294.6208506,49.894219
Kepler-1957 b,Kepler-1957,Transit,2021,Kepler,1,1,0.79,0.94374867,2.186619997,0.0299,0,1099,0.745,0.772,4904,-0.60069,460.899,293.711436,47.8874467
Kepler-1711 b,Kepler-1711,Transit,2021,Kepler,1,1,4.36,1.923,21.06080055,0.1463,0,669,0.94,1.034,5706,0.00966,590.268,298.1772916,42.2370289
Kepler-1888 b,Kepler-1888,Transit,2021,Kepler,1,1,2.32,1.32578716,11.39169979,0.0956,0,886,0.897,1.249,5557,0.37424,402.947,289.3945523,41.7822597
Kepler-1959 b,Kepler-1959,Transit,2021,Kepler,1,1,1.57,1.14315727,6.38669014,0.0617,0,811,0.768,0.811,5071,-0.47365,479.263,296.022301,44.7326691
OGLE-2018-BLG-0532L b,OGLE-2018-BLG-0532L,Microlensing,2020,OGLE,1,1,6.228,2.37,,1.064,,,0.195,,,,773,269.9834167,-28.99775
b Cen AB b,b Cen A,Imaging,2021,Paranal Observatory,2,1,3464.329636,12.4,1790000,556,0.4,,5.5,,,,98.0935,220.4897992,-37.7936323
Kepler-1890 b,Kepler-1890,Transit,2021,Kepler,1,1,0.587,0.86867375,4.820590019,0.05712,0,1328,1.024,1.396,6046,0.26655,529.596,292.5778203,40.6679032
Kepler-1892 b,Kepler-1892,Transit,2021,Kepler,1,1,4.03,1.83707938,6.331230164,0.0633,0,822,0.851,0.759,5383,-0.30112,851.595,299.081007,42.0180957
K2-317 b,K2-317,Transit,2020,K2,1,1,8.91,2.93,6.22,0.0542,,432,0.403,0.379,3387,-1.87068,176.291,228.6188638,-21.0227209
K2-396 b,K2-396,Transit,2022,K2,1,2,3.12,1.579,0.673862,,,,0.954,0.92,5236,-0.23007,274.864,74.6928607,17.2690562
K2-397 b,K2-397,Transit,2022,K2,1,1,6.42,2.417,3.572326,,,,0.937,0.966,5387,-0.14497,199.354,79.9516586,21.2591617
K2-319 b,K2-319,Transit,2020,K2,1,1,8.2,2.79,26.68,0.1516,,641,0.954,0.898,5440,-0.23747,209.071,166.8010058,3.0399357
HD 174205 b,HD 174205,Radial Velocity,2022,Bohyunsan Optical Astronomical Observatory,1,1,1334.879309,13,582,1.7,0.4,,1.8,26.6,4308,2.3784,234.027,280.7932014,70.7928237
K2-400 b,K2-400,Transit,2022,K2,1,1,1.67,1.163,3.865053,,,,0.374,0.382,3578,-1.74791,62.3804,154.5110307,3.6969271
K2-322 b,K2-322,Transit,2020,K2,1,1,4.35,1.92,8.205,0.0594,,635,0.63,0.602,4141,-1.03905,123.415,156.6226981,4.7640203
HD 106252 b,HD 106252,Radial Velocity,2002,Lick Observatory,1,1,3178.28407,12.5,1535,2.655,0.48,,1.05,1.05,5874,0.1232,38.185,183.3730583,10.0404302
KELT-14 b,KELT-14,Transit,2016,KELT-South,1,1,408.09372,19.537287,1.7100566,0.03005,0,1970,1.239,1.52,5720,0.27875,250.121,108.301409,-42.4097623
K2-402 b,K2-402,Transit,2022,K2,1,1,7.65,2.678,17.27474,,,,0.944,1.28,5716,0.2095,523.055,161.451913,6.419318
K2-324 b,K2-324,Transit,2020,K2,1,1,6.48,2.43,3.262,0.0331,,707,0.517,0.505,3752,-1.33305,136.667,157.6222171,6.8636732
HD 171238 b,HD 171238,Radial Velocity,2009,La Silla Observatory,1,1,2796.889982,12.5,1515,2.518,0.358,,0.92,1.01,5467,-0.20273,44.8113,278.6818389,-28.0727849
HD 81040 b,HD 81040,Radial Velocity,2005,Multiple Observatories,1,1,2301.077667,12.6,1002.7,1.946,0.525,,0.99,0.91,5755,-0.07676,34.4341,140.9455027,20.3646078
Kepler-167 e,Kepler-167,Transit,2016,Kepler,2,4,321.0066911,10.16,1071.23205,1.883,0.29,134.4,0.777,0.749,4884,-0.5391,341.908,292.6585253,38.3455558
HD 140901 c,HD 140901,Radial Velocity,2022,Multiple Observatories,1,2,572.0911326,13.4,14386,11.8,0.77,,1.06,0.95,5610,-0.10237,15.2528,236.8689866,-37.9172333
K2-404 b,K2-404,Transit,2022,K2,1,1,6.94,2.53,13.115365,,,,0.552,0.552,3748,-1.23901,121.63,160.3249517,12.1911149
K2-326 b,K2-326,Transit,2020,K2,1,1,5.82,2.28,1.256,0.0198,,1114,0.507,0.688,3924,-0.97833,282.308,351.612262,1.3375909
HD 181433 d,HD 181433,Radial Velocity,2008,La Silla Observatory,1,3,858.1366989,13.2,6896.1,6.74,0.444,,0.86,0.79,4918,-0.45618,26.8762,291.2873731,-66.4677838
K2-407 b,K2-407,Transit,2022,K2,1,2,2.19,1.283,4.941907,,,,0.881,0.927,5563,-0.12724,218.376,232.5552584,-23.0067371
K2-407 c,K2-407,Transit,2022,K2,1,2,2.42,1.36,9.22453,,,,0.881,0.927,5563,-0.12724,218.376,232.5552584,-23.0067371
HD 29021 b,HD 29021,Radial Velocity,2017,Haute-Provence Observatory,1,1,1420.692979,12.9,1365,2.294,0.453,,0.86,0.85,5560,-0.18111,30.9939,69.4681379,60.6762985
K2-408 b,K2-408,Transit,2022,K2,1,1,3.45,1.677,20.978959,,,,0.813,0.784,5335,-0.33037,162.306,227.9168555,-17.6842698
Ross 508 b,Ross 508,Radial Velocity,2022,Subaru Telescope,1,1,4,1.83,10.77,0.05366,0.33,,0.1774,0.2113,3071,-2.44503,11.2103,230.9613022,17.4605347
HD 83443 b,HD 83443,Radial Velocity,2002,Multiple Observatories,1,2,127.7670196,14.1,2.985628,0.0406,0.012,,1,0.94,5442,-0.10403,40.8991,144.2994103,-43.272721
K2-374 c,K2-374,Transit,2022,K2,1,2,5.53,2.213,16.43445,,,,0.731,0.907,5789,-0.05943,359.439,137.3794986,16.3558324
K2-374 b,K2-374,Transit,2022,K2,1,2,3.16,1.593,4.521953,,,,0.731,0.907,5789,-0.05943,359.439,137.3794986,16.3558324
HD 83443 c,HD 83443,Radial Velocity,2022,Multiple Observatories,1,2,476.7426105,13.6,8241,8,0.76,,1,0.94,5442,-0.10403,40.8991,144.2994103,-43.272721
KMT-2021-BLG-0171L b,KMT-2021-BLG-0171L,Microlensing,2022,KMTNet,1,1,11.2,3.35,,3.5,,,0.78,,5200,,4600,269.2416667,-30.0930556
K2-384 b,K2-384,Transit,2022,K2,1,5,1.26,1.076,2.231527,,,,0.33,0.348,3623,-1.86986,82.6603,20.4998403,0.7509701
iot Dra c,iot Dra,Radial Velocity,2022,La Silla Observatory,1,2,4958.123149,12.2,25000,19.4,0.455,,1.54,11.79,4504,1.72247,31.32832,231.2323227,58.9661403
iot Dra b,iot Dra,Radial Velocity,2002,Lick Observatory,1,2,3756.731771,12.4,510.8544,1.453,0.701,,1.54,11.79,4504,1.72247,31.32832,231.2323227,58.9661403
KMT-2021-BLG-1689L b,KMT-2021-BLG-1689L,Microlensing,2022,KMTNet,1,1,46,7.71,,2.5,,,0.58,,4570,,7200,269.5791667,-30.1452778
K2-365 b,K2-365,Transit,2022,K2,1,1,8.78,2.906,23.448172,,,,0.823,1.051,5561,-0.01377,187.222,238.8197061,-21.0269691
K2-379 b,K2-379,Transit,2022,K2,1,1,5.4,2.181,8.777247,,,,0.856,0.751,4603,-0.6327,182.207,283.0317641,-27.1807287
EPIC 206317286 c,EPIC 206317286,Transit,2022,K2,1,2,5.03,2.094,17.515472,,,,0.832,0.758,4752,-0.59336,314.35,337.6178427,-7.972456
AB Aur b,AB Aur,Imaging,2022,Subaru Telescope,1,1,2860.455663,12.5,,93.9,0.4,,2.4,2.95887,9770,1.77085,162.127,73.9410446,30.5510888
K2-384 c,K2-384,Transit,2022,K2,1,5,1.82,1.191,4.194766,,,,0.33,0.348,3623,-1.86986,82.6603,20.4998403,0.7509701
K2-372 b,K2-372,Transit,2022,K2,1,1,8.98,2.945,9.844077,,,,0.847,0.922,5479,-0.12154,463.88,130.7988719,13.0094226
GJ 9066 c,GJ 9066,Radial Velocity,2020,Multiple Observatories,1,1,66.74396547,9.6,771.36,0.88,0.46,,0.15,0.164,3154,-2.59517,4.471,30.0588307,13.0443172
HD 39091 b,HD 39091,Radial Velocity,2001,Anglo-Australian Telescope,1,3,4481.380539,12.3,2088.8,3.28,0.642,,1.07,1.17,5998,0.15957,18.2702,84.2992798,-80.4646041
TOI-1518 b,TOI-1518,Transit,2021,Multiple Observatories,1,1,581.6259848,21.05046575,1.90261131,0.03712,0.01,2546,1.88,1.942,7299,0.98408,225.888,352.2675207,67.0348062
pi Men d,HD 39091,Radial Velocity,2022,La Silla Observatory,1,3,13.38,3.72,124.64,0.506,0.22,,1.07,1.19,5998,0.15957,18.2702,84.2992798,-80.4646041
K2-384 e,K2-384,Transit,2022,K2,1,5,2.37,1.345,9.715043,,,,0.33,0.348,3623,-1.86986,82.6603,20.4998403,0.7509701
K2-378 b,K2-378,Transit,2022,K2,1,1,8.65,2.88,2.060438,,,,0.923,0.732,4823,-0.56665,687.973,205.1596569,-11.1172332
2MASS J19383260+4603591 b,2MASS J19383260+4603591,Eclipse Timing Variations,2015,Kepler,2,3,603.877,13.4,406,0.92,0.33,,0.48,0.203,29564,1.45,396.332,294.6359173,46.0664076
Kepler-451 d,2MASS J19383260+4603591,Eclipse Timing Variations,2022,Multiple Observatories,2,3,559.3779963,13.5,43,,0,,0.48,0.203,29564,1.45,396.332,294.6359173,46.0664076
OGLE-2014-BLG-0676L b,OGLE-2014-BLG-0676L,Microlensing,2016,OGLE,1,1,1169.608538,13,,4.53,,,0.73,,,,2670,268.1020833,-30.5483889
K2-393 b,K2-393,Transit,2022,K2,1,1,6.13,2.352,10.413181,,,,0.881,1.071,5678,0.04296,265.914,348.5159113,-0.0821031
TOI-5799 c,TOI-5799,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),1,2,3.75,1.76,14.010449,0.0782,,337,0.325,0.321,3452,-1.82974,27.8123,301.630179,15.9891418
HD 103891 b,HD 103891,Radial Velocity,2022,La Silla Observatory,1,1,918.5240962,13.2,1919,3.27,0.31,,1.28,2.22,6072,0.78604,55.5213,179.4382907,-8.5486195
KOI-984 c,KOI-984,Transit Timing Variations,2022,Kepler,1,2,209.8,14.1,21.512,0.1467,0.38,597,0.928,0.818,5295,-0.324,252.667,291.0489438,36.8400772
K2-389 c,K2-389,Transit,2022,K2,1,2,4.82,2.04,20.851337,,,,0.802,1.084,5782,0.10644,259.208,355.6304152,-9.7135814
HD 7924 d,HD 7924,Radial Velocity,2015,W. M. Keck Observatory,1,3,1568.16536,,24.451,0.1551,0.21,499,0.832,0.7821,5075,-0.40636,16.9922,20.4956562,76.7101475
K2-392 b,K2-392,Transit,2022,K2,1,1,4.08,1.85,15.398723,,,,0.841,1.058,5726,0.04791,406.985,354.6499065,-7.4788816
GJ 4274 b,GJ 4274,Radial Velocity,2026,Mauna Kea Observatory,1,2,2.97,1.53,1.6339,0.0153,,,0.18,0.19,3228,-2.46218,7.23556,335.7805478,-17.6104078
HD 33142 b,HD 33142,Radial Velocity,2011,W. M. Keck Observatory,1,3,400.4637928,13.7,330,1.074,0.049,,1.52,4.17,5025.4,1.00043,121.375,76.8980559,-13.9863374
HD 33142 c,HD 33142,Radial Velocity,2018,W. M. Keck Observatory,1,3,282.8672822,13.9,810.2,1.955,0.081,,1.52,4.17,5025.4,1.00043,121.375,76.8980559,-13.9863374
K2-395 b,K2-395,Transit,2022,K2,1,2,7.26,2.597,4.803352,,,,0.952,0.783,5007,-0.41264,286.727,70.4438684,16.6743415
K2-395 c,K2-395,Transit,2022,K2,1,2,11.4,3.395,8.491282,,,,0.952,0.783,5007,-0.41264,286.727,70.4438684,16.6743415
HIP 8541 b,HIP 8541,Radial Velocity,2016,Multiple Observatories,2,2,2451.728332,12.6,1852.14387,3.729,0.36,,2.009,6.84,4672,1.31,155.121,27.5271962,-54.4651633
HD 142 A d,HD 142,Radial Velocity,2022,Multiple Observatories,2,3,82.63538582,10.9,108.45299,0.474,0.13,,1.21,1.47,6245,0.47418,26.1853,1.5836771,-49.0753625
HD 144899 b,HD 144899,Radial Velocity,2022,Multiple Observatories,1,1,20.34101805,4.77,40.43914,0.242,0.821,,1.16,1.64802,6126,0.53733,115.665,242.5721002,-47.9146826
GJ 2030 c,GJ 2030,Radial Velocity,2022,Multiple Observatories,1,2,4069.157095,12.3,25533.11353,16.761,0.041,,0.96,2.24104,5485,0.6123,37.0788,50.8237604,-7.7950429
HD 125612 c,HD 125612,Radial Velocity,2009,La Silla Observatory,2,3,15.57359194,4.07,4.15466,0.051,0.149,,1.05,1.07,5900,0.06,57.6207,215.2227183,-17.4818147
HD 219828 c,HD 219828,Radial Velocity,2016,Multiple Facilities,1,2,5102.417246,12.2,4789.87297,5.657,0.811,,1.04,1.56,5891,0.42,73.114,349.6947029,18.6457524
HD 214823 b,HD 214823,Radial Velocity,2016,Haute-Provence Observatory,2,1,5914.786654,12.1,1854.84424,3.08,0.161,,1.115,2.04,6215,0.63849,101.368,340.0832062,31.7875183
GJ 676 A c,GJ 676 A,Radial Velocity,2016,Paranal Observatory,2,4,4288.140867,12.3,13921.42302,9.726,0.295,,0.626,0.69,3734,-1.04251,16.0272,262.5448903,-51.6377777
HD 149806 b,HD 149806,Radial Velocity,2022,Multiple Observatories,1,1,4003.684443,12.3,16521.52778,12.404,0.357,,0.93,0.89,5352.05,-0.2446,20.2727,249.2855187,0.2546794
GJ 9714 b,GJ 9714,Radial Velocity,2022,Multiple Observatories,1,1,2988.540511,12.5,19240.75467,12.319,0.155,,0.67,0.662662,4263,-0.88386,20.5121,315.4141767,-32.5250028
HD 142 b,HD 142,Radial Velocity,2001,Anglo-Australian Telescope,2,3,2256.58169,12.7,351.43394,1.039,0.158,,1.21,1.47,6245,0.47418,26.1853,1.5836771,-49.0753625
HD 139357 b,HD 139357,Radial Velocity,2008,Thueringer Landessternwarte Tautenburg,1,1,6315.568276,12.1,1124.79139,2.949,0.099,,2.69,11.47,4700,1.82295,112.09,233.8173564,53.9221505
HD 224538 b,HD 224538,Radial Velocity,2016,Multiple Observatories,1,1,2075.737326,12.7,1202.05199,2.375,0.476,,1.23,1.54,6097,0.46982,79.0608,359.7164302,-61.5868613
HD 153557 d,HD 153557,Radial Velocity,2022,Multiple Observatories,1,3,8725.661086,11.9,40654.64809,21.449,0.152,,0.79,0.745171,4837,-0.56249,17.9412,254.4706516,47.3678558
HD 115404 A b,HD 115404 A,Radial Velocity,2022,Multiple Observatories,1,2,30.82935548,6.09,10.49488,0.088,0.232,,0.83,0.727007,5019.17,-0.5197,10.9816,199.2155793,17.0160384
HIP 67537 b,HIP 67537,Radial Velocity,2017,Multiple Observatories,1,1,4309.117542,12.3,2523.64713,4.807,0.586,,2.316,8.69,4985,1.61669,116.046,207.5808445,-39.9008996
HD 30177 c,HD 30177,Radial Velocity,2016,Multiple Observatories,1,2,1954.644703,12.7,12085.45186,10.258,0.039,,0.98,1.019,5580,0.0835,55.5867,70.4770964,-58.0208085
HD 156098 b,HD 156098,Radial Velocity,2022,Multiple Observatories,1,2,15.89142035,4.12,21.85849,0.167,0.109,,1.29,2.75716,6419.19,1.06554,48.249,259.264687,-32.6630768
HD 12235 c,HD 12235,Radial Velocity,2022,Multiple Observatories,1,2,3135.695063,12.5,36336.70679,22.21,0.174,,1.1,1.80185,5986,0.57468,31.7627,30.0391601,3.0959098
HD 203387 b,HD 203387,Radial Velocity,2022,Multiple Observatories,1,2,1106.042856,13.1,512.5352,1.771,0.732,,2.817,10.5852,5174.32,1.86,61.7477,320.561782,-16.8345229
HD 169830 c,HD 169830,Radial Velocity,2003,La Silla Observatory,1,2,2437.426053,12.6,1818.82339,3.075,0.246,,1.17,1.935709,6300,0.662,37.6048,276.9561859,-29.8167919
HD 169830 b,HD 169830,Radial Velocity,2000,La Silla Observatory,1,2,804.4236981,13.2,225.67372,0.765,0.294,345,1.17,1.935709,6300,0.662,37.6048,276.9561859,-29.8167919
HD 156098 c,HD 156098,Radial Velocity,2022,Multiple Observatories,1,2,1661.606912,12.8,7841.5839,8.415,0.391,,1.29,2.75716,6419.19,1.06554,48.249,259.264687,-32.6630768
HIP 35965 b,HIP 35965,Radial Velocity,2022,Multiple Observatories,1,1,2589.983689,12.6,26125.56497,15.898,0.138,,0.78,0.697551,4836,-0.62021,50.1677,111.2025182,-51.3257507
HD 203387 c,HD 203387,Radial Velocity,2022,Multiple Observatories,1,2,2378.945626,12.6,2481.07227,5.067,0.202,,2.817,10.5852,5174.32,1.86,61.7477,320.561782,-16.8345229
bet Pic c,bet Pic,Radial Velocity,2019,La Silla Observatory,1,2,3222.462219,12.5,1192.77951,2.68,0.314,1250,1.795,1.54416,8038.68,0.95282,19.7442,86.8212337,-51.066148
HD 25015 b,HD 25015,Radial Velocity,2019,La Silla Observatory,1,1,2884.92845,12.5,6134.427,6.248,0.341,,0.86,0.83,5160,-0.38416,37.433,59.4335463,-20.2673347
GJ 229 b,GJ 229,Radial Velocity,2014,Multiple Observatories,3,2,14.93793513,3.97,579.47495,1.086,0.404,,0.509,0.46,3564,-1.55284,5.75624,92.6435993,-21.8677233
HD 18143 c,HD 18143,Radial Velocity,2022,Multiple Observatories,1,2,3177.648413,12.5,28982.41764,17.53,0.194,,0.85,0.87,5078,-0.31953,22.5243,43.9140248,26.8723829
HD 217786 b,HD 217786,Radial Velocity,2011,La Silla Observatory,2,2,4402.559094,12.3,1301.36009,2.446,0.311,,1.14,1.27,5966,0.27646,55.4847,345.7838088,-0.4303594
HD 204313 c,HD 204313,Radial Velocity,2015,La Silla Observatory,1,3,17.16273398,4.31,34.95875,0.211,0.059,,1.03,1.1,5767,0.09981,47.7945,322.0510568,-21.7274194
HD 125390 b,HD 125390,Radial Velocity,2019,W. M. Keck Observatory,1,1,8646.203984,11.9,1757.39151,3.496,0.597,,1.82,6.47,4882,1.12354,153.647,214.5387463,38.9669132
HD 81817 b,HD 81817,Radial Velocity,2020,Bohyunsan Optical Astronomical Observatory,1,2,7668.563804,12,1021.20159,3.233,0.097,,4.3,83.8,4140,3.26076,269.126,144.2715659,81.3263096
HD 190228 b,HD 190228,Radial Velocity,2022,Multiple Observatories,1,1,1598.676887,12.9,1143.59858,2.406,0.559,,1.415,2.58658,5360,0.697,62.7146,300.7537294,28.3065564
HD 23596 b,HD 23596,Radial Velocity,2003,Haute-Provence Observatory,2,1,3786.607641,12.4,1535.11912,2.694,0.282,,1.1,1.53,6040,0.45821,52.0018,57.0018601,40.5307308
